RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
"438678","20250324","경상북도","청송군","20250129","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"휴식","F","60대 이상","기혼","신혼기(자녀 없음)","전업주부","300만원 미만"
"441695","20250324","경기도","포천시","20250301","1박 2일","모름","배우자","부모/형제/자녀 등 가족","친구",,,,"문화-예술 즐기기 (미술관/ 공연 등)","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"443855","20250324","충청남도","태안군","20250124","1박 2일","5명 이상","친구",,,,,,"휴식","M","20대","미혼","미혼","대학/대학원생","모름"
"444254","20250324","충청북도","제천시","20250209","1박 2일","2명","연인",,,,,,"놀이/테마공원-온천 등 즐기기","F","20대","미혼","미혼","자영업","모름"
"444505","20250324","전라북도","무주군","20250201","1박 2일","4명","부모/형제/자녀 등 가족",,,,,,"취미-운동 활동 (등산/ 낚시/ 골프 등)","F","20대","미혼","미혼","사무/기술직","모름"
"445031","20250324","강원도","강릉시","20250220","2박 3일","2명","배우자",,,,,,"식도락 (지역 특색/제철 음식)","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","300만원 미만"
"447913","20250324","서울시","모름","20250201","6박 7일 이상","2명","연인",,,,,,"식도락 (지역 특색/제철 음식)","M","20대","미혼","미혼","판매/서비스직","모름"
"451065","20250324","경기도","양평군","20241202","1박 2일","3명","친구",,,,,,"휴식","M","20대","미혼","미혼","사무/기술직","모름"
"451491","20250324","전라남도","고흥군/장흥군/화순군","20250214","3박 4일","5명 이상","배우자","부모/형제/자녀 등 가족",,,,,"친지/친구/친척 만나기","F","60대 이상","기혼","자녀 성인(막내 대학)","판매/서비스직","300만원 미만"
"452157","20250324","광주시","모름","20250308","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"휴식","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","300~500만원 미만"
"458053","20250324","경기도","구체적인 지역 모름","20250228","5박 6일","2명","친구",,,,,,"축제-행사 참여","M","20대","기타","신혼기(자녀 없음)","기타/무직","모름"
"459630","20250324","부산시","모름","20250208","1박 2일","2명","친구",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","20대","미혼","미혼","대학/대학원생","300~500만원 미만"
"460273","20250324","충청남도","청양군","20250221","1박 2일","4명","친구",,,,,,"휴식","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"462198","20250324","전라북도","부안군","20250203","6박 7일 이상","혼자서","혼자서",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","M","20대","미혼","미혼","기능/숙련/일반작업직","300만원 미만"
"463482","20250324","대구시","모름","20250223","2박 3일","2명","연인",,,,,,"문화-예술 즐기기 (미술관/ 공연 등)","F","20대","미혼","미혼","대학/대학원생","모름"
"464617","20250324","강원도","강릉시","20250210","2박 3일","5명 이상","친구",,,,,,"놀이/테마공원-온천 등 즐기기","M","20대","미혼","미혼","기능/숙련/일반작업직","모름"
"466840","20250324","전라북도","군산시","20250202","6박 7일 이상","혼자서","혼자서",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","20대","미혼","미혼","기타/무직","모름"
"468532","20250324","강원도","속초시","20250205","6박 7일 이상","4명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","M","20대","미혼","미혼","대학/대학원생","모름"
"470250","20250324","강원도","강릉시","20250201","1박 2일","2명","부모/형제/자녀 등 가족",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","20대","미혼","미혼","사무/기술직","300만원 미만"
"472184","20250324","서울시","모름","20250201","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"휴식","M","20대","미혼","미혼","대학/대학원생","모름"
"473490","20250324","경기도","가평군","20250315","1박 2일","혼자서","혼자서",,,,,,"휴식","M","30대","미혼","미혼","기타/무직","500~700만원 미만"
"474984","20250324","전라남도","구례군","20250201","2박 3일","4명","부모/형제/자녀 등 가족",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","F","20대","미혼","미혼","기타/무직","모름"
"475049","20250324","대전시","모름","20250220","2박 3일","2명","친구",,,,,,"축제-행사 참여","M","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"475338","20250324","전라남도","여수시","20241230","3박 4일","2명","배우자",,,,,,"휴식","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"478012","20250324","제주도","대정읍/서귀포시(시내동)/성산읍/표선면","20250305","5박 6일","4명","배우자","친구",,,,,"자연 풍경 감상 (산/ 바다 등)","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"478674","20250324","전라북도","순창군","20241224","1박 2일","2명","친구",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","F","60대 이상","기타","자녀 성장(막내 중고생)","판매/서비스직","700만원 이상"
"479148","20250324","인천시","모름","20250315","1박 2일","2명","연인",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","20대","기혼","신혼기(자녀 없음)","사무/기술직","300~500만원 미만"
"479275","20250324","충청북도","충주시(구 청원군 포함)","20250222","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","M","20대","미혼","미혼","사무/기술직","모름"
"51321","20250324","강원도","평창군","20250215","1박 2일","2명","친구",,,,,,"취미-운동 활동 (등산/ 낚시/ 골프 등)","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53322417","20250324","강원도","춘천시","20241228","1박 2일","2명","배우자",,,,,,"식도락 (지역 특색/제철 음식)","F","50대","기혼","자녀 성장(막내 중고생)","전업주부","700만원 이상"
"53323024","20250324","부산시","모름","20250306","2박 3일","2명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","대학/대학원생","500~700만원 미만"
"53323309","20250324","인천시","모름","20250302","1박 2일","2명","연인",,,,,,"식도락 (지역 특색/제철 음식)","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53323527","20250324","경기도","시흥시","20250208","1박 2일","혼자서","혼자서",,,,,,"취미-운동 활동 (등산/ 낚시/ 골프 등)","M","40대","미혼","미혼","기타/무직","모름"
"53323603","20250324","전라북도","고창군","20250113","4박 5일","4명","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53323675","20250324","부산시","모름","20250214","3박 4일","2명","연인",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","40대","미혼","미혼","판매/서비스직","700만원 이상"
"53323769","20250324","대전시","모름","20250210","2박 3일","2명","배우자",,,,,,"식도락 (지역 특색/제철 음식)","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53324073","20250324","부산시","모름","20250101","3박 4일","4명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","700만원 이상"
"53324111","20250324","부산시","모름","20250222","2박 3일","2명","연인",,,,,,"휴식","M","30대","미혼","미혼","사무/기술직","모름"
"53324118","20250324","경기도","광주시","20250209","2박 3일","2명","친구",,,,,,"휴식","M","50대","기혼","자녀 성장(막내 중고생)","기능/숙련/일반작업직","모름"
"53324231","20250324","전라북도","전주시","20250301","2박 3일","5명 이상","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"53324324","20250324","강원도","강릉시/동해시","20250222","4박 5일","혼자서","혼자서",,,,,,"휴식","F","50대","기타","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53324390","20250324","강원도","속초시","20250214","1박 2일","4명","부모/형제/자녀 등 가족",,,,,,"놀이/테마공원-온천 등 즐기기","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53324524","20250324","강원도","동해시","20250118","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53324630","20250324","경상남도","사천시","20250222","1박 2일","2명","배우자",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","60대 이상","기혼","자녀 성장(막내 중고생)","기타/무직","300만원 미만"
"53324825","20250324","경상남도","남해군","20241226","2박 3일","2명","연인",,,,,,"휴식","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","500~700만원 미만"
"53325476","20250324","인천시","모름","20250208","1박 2일","2명","배우자",,,,,,"휴식","F","50대","기혼","자녀 성장(막내 중고생)","전업주부","모름"
"53325544","20250324","서울시","모름","20241223","1박 2일","혼자서","혼자서",,,,,,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 성장(막내 중고생)","기타/무직","300만원 미만"
"53325724","20250324","강원도","양양군","20250208","1박 2일","4명","배우자","부모/형제/자녀 등 가족",,,,,"휴식","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53326061","20250324","강원도","동해시/삼척시/속초시","20250207","1박 2일","2명","배우자",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","700만원 이상"
"53326647","20250324","제주도","구좌읍/서귀포시(시내동)/애월읍/제주시(시내동)","20250222","5박 6일","4명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","300~500만원 미만"
"53326729","20250324","서울시","모름","20241231","2박 3일","3명","배우자","부모/형제/자녀 등 가족",,,,,"놀이/테마공원-온천 등 즐기기","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","700만원 이상"
"53326929","20250324","전라북도","부안군","20250302","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"놀이/테마공원-온천 등 즐기기","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53326996","20250324","제주도","제주시(시내동)","20250324","1박 2일","3명","배우자","부모/형제/자녀 등 가족",,,,,"자연 풍경 감상 (산/ 바다 등)","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53327080","20250324","서울시","모름","20241227","1박 2일","2명","연인",,,,,,"쇼핑","M","20대","미혼","미혼","사무/기술직","모름"
"53327224","20250324","강원도","정선군","20241231","1박 2일","2명","배우자",,,,,,"놀이/테마공원-온천 등 즐기기","M","30대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53327291","20250324","부산시","모름","20250301","1박 2일","3명","친구",,,,,,"친지/친구/친척 만나기","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","기타/무직","500~700만원 미만"
"53327620","20250324","강원도","속초시","20250301","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","기타/무직","모름"
"53327683","20250324","충청북도","충주시(구 청원군 포함)","20250222","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","기타/무직","500~700만원 미만"
"53327711","20250324","강원도","삼척시/양양군","20250209","2박 3일","3명","배우자","부모/형제/자녀 등 가족",,,,,"휴식","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53327850","20250324","강원도","고성군/동해시/양양군","20250109","5박 6일","2명","배우자",,,,,,"축제-행사 참여","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","판매/서비스직","300~500만원 미만"
"53327935","20250324","강원도","양양군","20241213","1박 2일","4명","친구",,,,,,"취미-운동 활동 (등산/ 낚시/ 골프 등)","M","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53328067","20250324","충청남도","서산시","20250311","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"휴식","F","50대","기혼","자녀 성장(막내 중고생)","판매/서비스직","300만원 미만"
"53328221","20250324","충청남도","예산군","20250114","2박 3일","2명","배우자",,,,,,"놀이/테마공원-온천 등 즐기기","M","30대","기혼","신혼기(자녀 없음)","기능/숙련/일반작업직","700만원 이상"
"53328471","20250324","대전시","모름","20250309","1박 2일","2명","부모/형제/자녀 등 가족",,,,,,"문화-예술 즐기기 (미술관/ 공연 등)","F","30대","미혼","미혼","기타/무직","모름"
"53328620","20250324","강원도","고성군","20250215","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","M","40대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
"53328686","20250324","부산시","모름","20250201","2박 3일","3명","친구",,,,,,"문화-예술 즐기기 (미술관/ 공연 등)","F","30대","미혼","미혼","사무/기술직","300~500만원 미만"
"53328689","20250324","강원도","강릉시/고성군","20250222","모름","3명","배우자","부모/형제/자녀 등 가족",,,,,"자연 풍경 감상 (산/ 바다 등)","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"53328690","20250324","강원도","강릉시","20250101","3박 4일","3명","배우자","부모/형제/자녀 등 가족",,,,,"식도락 (지역 특색/제철 음식)","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"53328774","20250324","제주도","서귀포시(시내동)","20250117","2박 3일","2명","연인",,,,,,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","사무/기술직","모름"
"53328783","20250324","강원도","동해시/속초시","20250204","4박 5일","혼자서","혼자서",,,,,,"축제-행사 참여","F","50대","미혼","미혼","사무/기술직","700만원 이상"
"53328902","20250324","제주도","구체적인 지역 모름","20250321","3박 4일","2명","연인",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","40대","미혼","미혼","사무/기술직","모름"
"53328921","20250324","서울시","모름","20250227","1박 2일","3명","부모/형제/자녀 등 가족",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300만원 미만"
"53329069","20250324","강원도","강릉시","20250217","1박 2일","4명","배우자","부모/형제/자녀 등 가족",,,,,"식도락 (지역 특색/제철 음식)","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300만원 미만"
"53329400","20250324","경상남도","통영시","20250208","1박 2일","4명","연인","친구",,,,,"식도락 (지역 특색/제철 음식)","F","30대","미혼","미혼","사무/기술직","모름"
"53329822","20250324","강원도","강릉시/동해시","20250223","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53329857","20250324","충청남도","보령시","20250309","1박 2일","4명","배우자","부모/형제/자녀 등 가족",,,,,"자연 풍경 감상 (산/ 바다 등)","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"53329870","20250324","부산시","모름","20241214","1박 2일","혼자서","혼자서",,,,,,"문화-예술 즐기기 (미술관/ 공연 등)","F","30대","미혼","미혼","사무/기술직","700만원 이상"
"53330343","20250324","부산시","모름","20241219","2박 3일","2명","연인",,,,,,"도시 경관 감상 (건축물/ 거리 등)","F","20대","미혼","미혼","사무/기술직","모름"
"53330594","20250324","제주도","제주시(시내동)","20250204","3박 4일","2명","배우자",,,,,,"친지/친구/친척 만나기","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","500~700만원 미만"
"53330617","20250324","충청남도","청양군","20250121","1박 2일","4명","배우자","부모/형제/자녀 등 가족",,,,,"휴식","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"53330618","20250324","강원도","속초시","20250301","2박 3일","4명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","F","30대","기타","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"53330843","20250324","인천시","모름","20250224","1박 2일","3명","배우자","부모/형제/자녀 등 가족",,,,,"휴식","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53331099","20250324","광주시","모름","20250308","1박 2일","4명","친구",,,,,,"친지/친구/친척 만나기","F","20대","미혼","미혼","사무/기술직","모름"
"53331608","20250324","부산시","모름","20250215","모름","모름",,,,,,,"기타","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","300~500만원 미만"
"53332314","20250324","인천시","모름","20241217","6박 7일 이상","3명","직장동료",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","50대","기타","자녀 유아&성장(막내 입학전~초등생)","경영/관리/전문직","500~700만원 미만"
"53332452","20250324","충청북도","단양군","20250222","1박 2일","혼자서","혼자서",,,,,,"휴식","M","50대","기타","자녀 성장(막내 중고생)","자영업","300~500만원 미만"
"53332543","20250324","경기도","평택시","20250215","1박 2일","5명 이상","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
"53332702","20250324","제주도","제주시(시내동)/표선면/한림읍","20250211","4박 5일","4명","친구",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
"53333100","20250324","경기도","시흥시","20250217","1박 2일","3명","친구",,,,,,"휴식","F","50대","기혼","자녀 성장(막내 중고생)","자영업","700만원 이상"
"53333434","20250324","경상북도","포항시","20250315","1박 2일","2명","연인",,,,,,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","판매/서비스직","모름"
"53333496","20250324","제주도","구좌읍/남원읍/대정읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/조천읍/표선면/한경면/한림읍","20250310","4박 5일","2명","부모/형제/자녀 등 가족",,,,,,"자연 풍경 감상 (산/ 바다 등)","M","40대","미혼","미혼","사무/기술직","500~700만원 미만"
"53333573","20250324","전라북도","남원시","20250125","2박 3일","3명","배우자","부모/형제/자녀 등 가족",,,,,"취미-운동 활동 (등산/ 낚시/ 골프 등)","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53333967","20250324","인천시","모름","20241229","6박 7일 이상","4명","배우자","부모/형제/자녀 등 가족",,,,,"친지/친구/친척 만나기","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","700만원 이상"
"53333971","20250324","서울시","모름","20250208","2박 3일","2명","부모/형제/자녀 등 가족",,,,,,"문화-예술 즐기기 (미술관/ 공연 등)","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
"53334174","20250324","전라남도","목포시/영암군/함평군","20250104","3박 4일","4명","부모/형제/자녀 등 가족",,,,,,"식도락 (지역 특색/제철 음식)","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53334371","20250324","부산시","모름","20250119","2박 3일","3명","부모/형제/자녀 등 가족",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53334412","20250324","경상남도","진주시","20250222","1박 2일","4명","부모/형제/자녀 등 가족",,,,,,"친지/친구/친척 만나기","F","50대","기타","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
"53334471","20250324","부산시","모름","20241211","2박 3일","혼자서","혼자서",,,,,,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","기타/무직","모름"
"53334647","20250324","서울시","모름","20250302","1박 2일","4명","배우자","부모/형제/자녀 등 가족",,,,,"놀이/테마공원-온천 등 즐기기","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","모름"
"53335153","20250324","광주시","모름","20250120","5박 6일","4명","부모/형제/자녀 등 가족",,,,,,"휴식","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","700만원 이상"
"53335191","20250324","전라북도","전주시","20250118","1박 2일","2명","연인",,,,,,"식도락 (지역 특색/제철 음식)","M","20대","미혼","미혼","사무/기술직","700만원 이상"
"53335436","20250324","강원도","강릉시/속초시","20250208","1박 2일","2명","배우자",,,,,,"자연 풍경 감상 (산/ 바다 등)","F","60대 이상","기혼","자녀 성장(막내 중고생)","기타/무직","모름"
"53335501","20250324","제주도","서귀포시(시내동)/성산읍/애월읍/우도면/제주시(시내동)","20250308","2박 3일","3명","부모/형제/자녀 등 가족",,,,,,"자연 풍경 감상 (산/ 바다 등)","F","30대","미혼","미혼","사무/기술직","700만원 이상"
"53335550","20250324","충청남도","세종특별자치시","20250214","1박 2일","2명","배우자",,,,,,"휴식","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
"53335881","20250324","강원도","강릉시","20250217","5박 6일","2명","배우자",,,,,,"식도락 (지역 특색/제철 음식)","M","30대","기혼","신혼기(자녀 없음)","경영/관리/전문직","700만원 이상"
"53336294","20250324","부산시","모름","20250223","1박 2일","2명","배우자",,,,,,"휴식","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","모름"
"53336543","20250324","전라남도","순천시","20241212","2박 3일","2명","배우자",,,,,,"역사-유적 감상 (유적지/ 박물관 등)","F","60대 이상","기혼","자녀 성장(막내 중고생)","전업주부","300~500만원 미만"
